id,referencia,marca,capacidad,ciudad,responsable
3645,ACH43,RICO,919,Medellín,Anibal Gaviria
5252,ACH43,SONY,949,Medellín,Anibal Gaviria
5670,ACH22,SONY,1412,Caldas,Luis Perez
9007,ACH22,SONY,891,Caldas,Federico Gutierrez
9099,ACH43,SONY,1543,Caldas,Federico Gutierrez
1644,ACH01,KALLEY,1015,Envigado,Luis Perez
9037,ACH43,SONY,1158,Envigado,Luis Perez
8056,ACH22,RICO,1608,Envigado,Anibal Gaviria
8451,ACH01,KALLEY,587,Caldas,Anibal Gaviria
7394,ACH22,RICO,935,Envigado,Daniel Quitero
3651,ACH22,SONY,1095,Bello,Anibal Gaviria
6996,ACH01,RICO,1457,Caldas,Anibal Gaviria
9406,ACH01,KALLEY,2000,Medellín,Federico Gutierrez
9592,ACH43,KALLEY,567,Caldas,Sergio Fajardo
9834,ACH01,SONY,1189,Medellín,Luis Perez
9086,ACH22,SONY,1883,Envigado,Luis Perez
1240,ACH43,RICO,1086,Bello,Daniel Quitero
5210,ACH43,RICO,1589,Sabaneta,Daniel Quitero
56,ACH43,RICO,769,Envigado,Anibal Gaviria
7692,ACH01,RICO,838,Medellín,Sergio Fajardo
5129,ACH43,KALLEY,1344,Sabaneta,Anibal Gaviria
4505,ACH22,RICO,147,Envigado,Sergio Fajardo
7817,ACH22,RICO,877,Caldas,Anibal Gaviria
8462,ACH01,KALLEY,140,Medellín,Sergio Fajardo
9915,ACH43,SONY,200,Bello,Anibal Gaviria
4909,ACH22,SONY,208,Sabaneta,Federico Gutierrez
9668,ACH43,RICO,1987,Caldas,Sergio Fajardo
6328,ACH22,KALLEY,948,Medellín,Federico Gutierrez
7498,ACH22,SONY,1918,Envigado,Daniel Quitero
4605,ACH22,RICO,1065,Medellín,Luis Perez
1373,ACH43,SONY,1330,Envigado,Anibal Gaviria
4280,ACH01,RICO,718,Sabaneta,Federico Gutierrez
8455,ACH22,SONY,350,Bello,Luis Perez
8089,ACH43,SONY,1782,Caldas,Daniel Quitero
1377,ACH01,RICO,1800,Caldas,Anibal Gaviria
3637,ACH01,SONY,931,Sabaneta,Anibal Gaviria
1619,ACH01,RICO,1307,Sabaneta,Sergio Fajardo
2919,ACH01,KALLEY,1330,Caldas,Sergio Fajardo
7855,ACH01,SONY,1339,Sabaneta,Anibal Gaviria
7913,ACH43,SONY,127,Envigado,Daniel Quitero
1096,ACH43,RICO,1597,Bello,Anibal Gaviria
186,ACH01,SONY,946,Envigado,Anibal Gaviria
9947,ACH43,KALLEY,683,Envigado,Federico Gutierrez
230,ACH43,SONY,1363,Bello,Sergio Fajardo
9598,ACH43,RICO,1235,Bello,Luis Perez
7752,ACH43,SONY,1474,Bello,Luis Perez
3632,ACH01,RICO,1402,Caldas,Sergio Fajardo
7567,ACH43,KALLEY,255,Medellín,Anibal Gaviria
7455,ACH43,RICO,569,Caldas,Daniel Quitero
1083,ACH43,RICO,1985,Envigado,Sergio Fajardo
5926,ACH22,SONY,261,Medellín,Daniel Quitero
9608,ACH01,RICO,1583,Sabaneta,Federico Gutierrez
8578,ACH22,KALLEY,1638,Medellín,Anibal Gaviria
8111,ACH43,RICO,1824,Bello,Luis Perez
4393,ACH01,RICO,419,Envigado,Federico Gutierrez
9347,ACH01,RICO,1700,Medellín,Luis Perez
820,ACH01,KALLEY,992,Bello,Anibal Gaviria
474,ACH43,RICO,803,Medellín,Luis Perez
50,ACH01,SONY,1242,Caldas,Daniel Quitero
9709,ACH22,SONY,799,Medellín,Federico Gutierrez
9231,ACH43,KALLEY,1675,Medellín,Anibal Gaviria
2042,ACH01,RICO,1866,Caldas,Daniel Quitero
4348,ACH43,SONY,1287,Medellín,Sergio Fajardo
473,ACH01,KALLEY,946,Envigado,Anibal Gaviria
9931,ACH43,RICO,1839,Sabaneta,Anibal Gaviria
5434,ACH01,RICO,894,Envigado,Anibal Gaviria
5867,ACH22,RICO,1609,Sabaneta,Sergio Fajardo
6005,ACH01,KALLEY,1552,Bello,Sergio Fajardo
7659,ACH22,SONY,1438,Caldas,Federico Gutierrez
8605,ACH22,SONY,1625,Bello,Anibal Gaviria
7925,ACH01,RICO,1001,Bello,Federico Gutierrez
9004,ACH01,RICO,350,Medellín,Sergio Fajardo
8417,ACH22,RICO,1860,Caldas,Daniel Quitero
467,ACH22,KALLEY,1435,Sabaneta,Daniel Quitero
8946,ACH43,SONY,1284,Bello,Sergio Fajardo
5580,ACH01,SONY,269,Sabaneta,Luis Perez
2241,ACH43,KALLEY,572,Caldas,Federico Gutierrez
2472,ACH22,KALLEY,1988,Sabaneta,Daniel Quitero
1844,ACH01,KALLEY,728,Caldas,Federico Gutierrez
8817,ACH43,SONY,441,Bello,Luis Perez
2189,ACH01,SONY,258,Envigado,Luis Perez
9364,ACH01,KALLEY,1003,Caldas,Sergio Fajardo
2909,ACH22,SONY,1503,Envigado,Anibal Gaviria
4015,ACH43,RICO,1205,Bello,Anibal Gaviria
2797,ACH01,SONY,1001,Sabaneta,Daniel Quitero
6009,ACH43,RICO,500,Envigado,Daniel Quitero
2127,ACH22,SONY,111,Envigado,Anibal Gaviria
5539,ACH22,SONY,1392,Envigado,Sergio Fajardo
9678,ACH22,KALLEY,774,Bello,Federico Gutierrez
8735,ACH43,SONY,133,Envigado,Luis Perez
4983,ACH22,SONY,1678,Sabaneta,Sergio Fajardo
9940,ACH01,RICO,429,Sabaneta,Federico Gutierrez
5854,ACH01,SONY,122,Bello,Luis Perez
5208,ACH22,SONY,1471,Envigado,Sergio Fajardo
8112,ACH43,RICO,1049,Envigado,Luis Perez
8395,ACH22,KALLEY,163,Sabaneta,Federico Gutierrez
7025,ACH22,SONY,1790,Bello,Anibal Gaviria
4485,ACH22,KALLEY,1589,Medellín,Luis Perez
803,ACH43,KALLEY,1176,Sabaneta,Daniel Quitero
8551,ACH01,KALLEY,1344,Bello,Daniel Quitero
4586,ACH43,KALLEY,636,Caldas,Federico Gutierrez
234,ACH43,RICO,688,Medellín,Daniel Quitero
4156,ACH22,SONY,1206,Bello,Sergio Fajardo
591,ACH22,RICO,544,Bello,Sergio Fajardo
2761,ACH01,RICO,413,Bello,Anibal Gaviria
2707,ACH22,SONY,1447,Medellín,Anibal Gaviria
3749,ACH43,RICO,1028,Bello,Daniel Quitero
5235,ACH22,RICO,785,Medellín,Sergio Fajardo
6655,ACH43,RICO,953,Caldas,Anibal Gaviria
2225,ACH01,KALLEY,326,Bello,Anibal Gaviria
2897,ACH22,RICO,303,Envigado,Daniel Quitero
3870,ACH43,KALLEY,547,Envigado,Daniel Quitero
1233,ACH43,RICO,1256,Sabaneta,Anibal Gaviria
2393,ACH22,RICO,265,Sabaneta,Luis Perez
6579,ACH01,SONY,697,Envigado,Anibal Gaviria
1385,ACH43,RICO,1577,Bello,Anibal Gaviria
573,ACH43,KALLEY,1562,Sabaneta,Federico Gutierrez
2983,ACH43,KALLEY,182,Caldas,Federico Gutierrez
7903,ACH22,RICO,945,Bello,Daniel Quitero
994,ACH22,RICO,1562,Caldas,Sergio Fajardo
4422,ACH43,SONY,789,Envigado,Sergio Fajardo
5216,ACH22,KALLEY,1227,Sabaneta,Sergio Fajardo
5502,ACH22,KALLEY,1291,Caldas,Federico Gutierrez
816,ACH43,KALLEY,1718,Medellín,Luis Perez
2526,ACH22,KALLEY,1650,Caldas,Anibal Gaviria
675,ACH22,KALLEY,1183,Sabaneta,Federico Gutierrez
6535,ACH43,RICO,245,Caldas,Sergio Fajardo
8272,ACH22,SONY,116,Medellín,Anibal Gaviria
9379,ACH43,RICO,1696,Bello,Sergio Fajardo
6940,ACH43,KALLEY,1677,Envigado,Anibal Gaviria
4295,ACH01,KALLEY,1157,Sabaneta,Luis Perez
4725,ACH22,KALLEY,168,Bello,Sergio Fajardo
7633,ACH22,KALLEY,826,Envigado,Federico Gutierrez
8567,ACH22,SONY,551,Envigado,Daniel Quitero
858,ACH22,RICO,1360,Bello,Anibal Gaviria
212,ACH43,SONY,1762,Caldas,Luis Perez
7803,ACH01,RICO,406,Caldas,Daniel Quitero
5806,ACH22,RICO,393,Medellín,Federico Gutierrez
9977,ACH22,SONY,349,Envigado,Luis Perez
4767,ACH22,RICO,854,Caldas,Sergio Fajardo
1882,ACH01,KALLEY,1381,Medellín,Federico Gutierrez
9427,ACH43,SONY,1453,Bello,Sergio Fajardo
1376,ACH01,RICO,706,Sabaneta,Luis Perez
4512,ACH01,KALLEY,1400,Sabaneta,Daniel Quitero
2191,ACH01,KALLEY,1110,Bello,Luis Perez
1867,ACH43,SONY,1297,Medellín,Sergio Fajardo
5844,ACH43,KALLEY,872,Sabaneta,Daniel Quitero
8389,ACH01,RICO,560,Envigado,Sergio Fajardo
5616,ACH22,SONY,516,Medellín,Luis Perez
9010,ACH22,SONY,1627,Envigado,Daniel Quitero
5291,ACH01,SONY,1538,Medellín,Daniel Quitero
8690,ACH22,KALLEY,1120,Sabaneta,Daniel Quitero
8016,ACH43,RICO,926,Caldas,Daniel Quitero
2838,ACH22,RICO,1489,Bello,Sergio Fajardo
4517,ACH01,KALLEY,1214,Sabaneta,Sergio Fajardo
3094,ACH43,KALLEY,1739,Caldas,Federico Gutierrez
1602,ACH01,KALLEY,1464,Medellín,Luis Perez
5780,ACH01,KALLEY,703,Medellín,Sergio Fajardo
9448,ACH43,KALLEY,1731,Bello,Anibal Gaviria
1834,ACH01,RICO,1960,Bello,Daniel Quitero
7796,ACH22,SONY,1855,Caldas,Luis Perez
1772,ACH22,SONY,183,Envigado,Federico Gutierrez
1761,ACH43,RICO,1982,Bello,Sergio Fajardo
5762,ACH43,SONY,428,Bello,Daniel Quitero
5961,ACH43,KALLEY,1457,Medellín,Anibal Gaviria
3519,ACH43,SONY,909,Envigado,Federico Gutierrez
9066,ACH01,KALLEY,1011,Caldas,Sergio Fajardo
8855,ACH43,SONY,1132,Caldas,Luis Perez
5888,ACH01,KALLEY,1400,Caldas,Luis Perez
4843,ACH43,RICO,1144,Medellín,Daniel Quitero
675,ACH43,RICO,1739,Envigado,Luis Perez
3471,ACH43,KALLEY,1356,Medellín,Daniel Quitero
9163,ACH01,SONY,139,Sabaneta,Daniel Quitero
798,ACH43,RICO,295,Bello,Anibal Gaviria
9186,ACH01,KALLEY,964,Bello,Luis Perez
6397,ACH43,KALLEY,1615,Caldas,Daniel Quitero
6203,ACH43,KALLEY,1166,Sabaneta,Federico Gutierrez
2476,ACH22,SONY,1492,Bello,Federico Gutierrez
1725,ACH01,KALLEY,1244,Caldas,Sergio Fajardo
9131,ACH01,SONY,802,Envigado,Daniel Quitero
6539,ACH01,SONY,1775,Envigado,Luis Perez
3859,ACH22,RICO,1574,Envigado,Sergio Fajardo
9523,ACH22,KALLEY,412,Caldas,Daniel Quitero
3345,ACH22,KALLEY,1641,Bello,Sergio Fajardo
8041,ACH22,RICO,293,Bello,Sergio Fajardo
9354,ACH01,RICO,714,Sabaneta,Sergio Fajardo
2701,ACH43,KALLEY,309,Bello,Daniel Quitero
2282,ACH43,SONY,1407,Caldas,Luis Perez
7185,ACH43,KALLEY,1373,Medellín,Luis Perez
1334,ACH01,SONY,1933,Caldas,Anibal Gaviria
3987,ACH22,SONY,1005,Caldas,Anibal Gaviria
8706,ACH22,RICO,863,Medellín,Daniel Quitero
6460,ACH43,KALLEY,175,Bello,Daniel Quitero
8541,ACH43,RICO,732,Sabaneta,Luis Perez
8537,ACH01,KALLEY,1385,Sabaneta,Daniel Quitero
2915,ACH22,RICO,1178,Bello,Federico Gutierrez
2846,ACH43,RICO,154,Medellín,Anibal Gaviria
3516,ACH01,RICO,1512,Medellín,Federico Gutierrez
8628,ACH43,SONY,849,Medellín,Anibal Gaviria
7178,ACH43,RICO,412,Sabaneta,Daniel Quitero
71,ACH22,KALLEY,497,Envigado,Luis Perez
4396,ACH43,RICO,828,Medellín,Federico Gutierrez
4034,ACH01,RICO,1037,Bello,Anibal Gaviria
2486,ACH43,KALLEY,546,Caldas,Sergio Fajardo
9108,ACH43,RICO,591,Envigado,Sergio Fajardo
3675,ACH43,KALLEY,554,Bello,Luis Perez
3586,ACH43,SONY,364,Medellín,Luis Perez
8185,ACH22,KALLEY,1458,Caldas,Anibal Gaviria
9399,ACH43,SONY,1214,Bello,Daniel Quitero
9617,ACH22,SONY,1292,Medellín,Anibal Gaviria
9168,ACH01,RICO,1230,Bello,Daniel Quitero
9661,ACH01,KALLEY,617,Sabaneta,Daniel Quitero
3312,ACH01,RICO,311,Bello,Luis Perez
7994,ACH43,RICO,1455,Sabaneta,Luis Perez
4445,ACH22,RICO,1520,Envigado,Anibal Gaviria
6112,ACH43,SONY,179,Medellín,Sergio Fajardo
4857,ACH22,SONY,1197,Bello,Luis Perez
7877,ACH43,SONY,517,Envigado,Luis Perez
7900,ACH43,KALLEY,953,Envigado,Federico Gutierrez
6530,ACH22,KALLEY,811,Caldas,Federico Gutierrez
1941,ACH01,KALLEY,1699,Bello,Anibal Gaviria
7837,ACH43,SONY,462,Envigado,Daniel Quitero
3415,ACH22,KALLEY,1480,Bello,Daniel Quitero
2220,ACH22,KALLEY,1409,Medellín,Federico Gutierrez
8463,ACH22,SONY,1757,Sabaneta,Sergio Fajardo
885,ACH43,SONY,1910,Medellín,Luis Perez
1688,ACH01,KALLEY,1021,Sabaneta,Federico Gutierrez
8745,ACH22,SONY,845,Caldas,Luis Perez
6433,ACH43,RICO,1288,Bello,Federico Gutierrez
764,ACH01,SONY,137,Caldas,Anibal Gaviria
7178,ACH01,KALLEY,1738,Caldas,Sergio Fajardo
3685,ACH43,KALLEY,261,Envigado,Federico Gutierrez
3192,ACH43,RICO,1555,Bello,Federico Gutierrez
9056,ACH22,SONY,471,Sabaneta,Sergio Fajardo
9477,ACH43,SONY,1285,Caldas,Luis Perez
657,ACH01,SONY,1224,Sabaneta,Sergio Fajardo
3319,ACH43,KALLEY,677,Sabaneta,Sergio Fajardo
7026,ACH43,KALLEY,1827,Caldas,Daniel Quitero
9742,ACH22,KALLEY,1845,Caldas,Anibal Gaviria
7405,ACH22,KALLEY,732,Caldas,Anibal Gaviria
2562,ACH43,SONY,424,Bello,Federico Gutierrez
4466,ACH43,RICO,963,Medellín,Luis Perez
1439,ACH01,KALLEY,1609,Envigado,Daniel Quitero
5276,ACH01,RICO,1142,Envigado,Anibal Gaviria
6640,ACH01,KALLEY,1745,Sabaneta,Sergio Fajardo
4856,ACH22,RICO,492,Envigado,Luis Perez
4449,ACH01,RICO,1935,Bello,Daniel Quitero
3658,ACH43,KALLEY,434,Envigado,Anibal Gaviria
3549,ACH01,RICO,1828,Bello,Sergio Fajardo
5580,ACH43,KALLEY,1624,Envigado,Daniel Quitero
7474,ACH43,SONY,462,Bello,Federico Gutierrez
7069,ACH43,SONY,1339,Sabaneta,Sergio Fajardo
3515,ACH22,RICO,198,Caldas,Federico Gutierrez
7627,ACH01,RICO,406,Bello,Federico Gutierrez
102,ACH43,SONY,726,Envigado,Sergio Fajardo
915,ACH43,SONY,502,Sabaneta,Sergio Fajardo
9869,ACH22,RICO,1169,Caldas,Anibal Gaviria
7769,ACH22,KALLEY,400,Caldas,Luis Perez
3820,ACH01,RICO,202,Bello,Luis Perez
1354,ACH43,KALLEY,917,Envigado,Luis Perez
7112,ACH01,KALLEY,1627,Envigado,Daniel Quitero
215,ACH01,RICO,523,Envigado,Luis Perez
5315,ACH22,RICO,870,Envigado,Sergio Fajardo
4006,ACH43,SONY,189,Caldas,Luis Perez
6688,ACH22,RICO,1490,Sabaneta,Federico Gutierrez
70,ACH01,RICO,1123,Bello,Federico Gutierrez
2876,ACH22,SONY,1002,Envigado,Luis Perez
1681,ACH43,SONY,1781,Bello,Luis Perez
1015,ACH43,RICO,842,Medellín,Anibal Gaviria
3794,ACH43,KALLEY,961,Envigado,Anibal Gaviria
6039,ACH22,RICO,979,Sabaneta,Anibal Gaviria
7527,ACH43,KALLEY,1027,Bello,Luis Perez
6164,ACH43,SONY,1238,Medellín,Anibal Gaviria
3188,ACH22,RICO,1259,Envigado,Anibal Gaviria
1465,ACH01,SONY,1194,Bello,Sergio Fajardo
2796,ACH01,KALLEY,1115,Medellín,Federico Gutierrez
4678,ACH43,KALLEY,1299,Medellín,Sergio Fajardo
7963,ACH01,RICO,1161,Envigado,Sergio Fajardo
9703,ACH22,RICO,629,Sabaneta,Luis Perez
4695,ACH01,SONY,716,Bello,Federico Gutierrez
274,ACH22,KALLEY,169,Medellín,Federico Gutierrez
523,ACH43,KALLEY,706,Caldas,Luis Perez
9048,ACH22,SONY,571,Medellín,Federico Gutierrez
2461,ACH22,RICO,1437,Medellín,Sergio Fajardo
9507,ACH01,SONY,1962,Sabaneta,Daniel Quitero
2781,ACH22,RICO,965,Envigado,Luis Perez
8811,ACH22,KALLEY,1079,Envigado,Anibal Gaviria
4632,ACH22,RICO,1951,Caldas,Federico Gutierrez
4995,ACH43,RICO,1060,Caldas,Anibal Gaviria
707,ACH01,KALLEY,520,Medellín,Daniel Quitero
4105,ACH22,SONY,615,Medellín,Anibal Gaviria
6740,ACH01,KALLEY,649,Bello,Anibal Gaviria
2832,ACH22,RICO,266,Caldas,Sergio Fajardo
4938,ACH22,RICO,1124,Bello,Anibal Gaviria
6610,ACH43,RICO,774,Medellín,Federico Gutierrez
565,ACH01,KALLEY,1144,Bello,Sergio Fajardo
6939,ACH43,RICO,1432,Bello,Luis Perez
146,ACH22,RICO,1357,Sabaneta,Sergio Fajardo
1562,ACH22,KALLEY,449,Sabaneta,Sergio Fajardo
150,ACH22,RICO,654,Caldas,Federico Gutierrez
2028,ACH01,KALLEY,512,Sabaneta,Anibal Gaviria
3096,ACH43,KALLEY,1836,Sabaneta,Federico Gutierrez
9899,ACH22,RICO,917,Medellín,Federico Gutierrez
9715,ACH43,RICO,410,Bello,Federico Gutierrez
7606,ACH01,RICO,838,Sabaneta,Anibal Gaviria
5374,ACH43,SONY,210,Medellín,Federico Gutierrez
9156,ACH22,SONY,1698,Medellín,Federico Gutierrez
6084,ACH22,RICO,1306,Envigado,Sergio Fajardo
2005,ACH43,SONY,779,Medellín,Sergio Fajardo
9980,ACH43,RICO,455,Medellín,Sergio Fajardo
8895,ACH22,KALLEY,424,Sabaneta,Anibal Gaviria
1076,ACH43,SONY,1802,Medellín,Federico Gutierrez
970,ACH43,KALLEY,396,Envigado,Federico Gutierrez
7956,ACH01,KALLEY,1810,Caldas,Anibal Gaviria
8447,ACH22,RICO,1415,Medellín,Luis Perez
7414,ACH22,KALLEY,487,Medellín,Daniel Quitero
8126,ACH22,RICO,1050,Medellín,Luis Perez
5834,ACH22,KALLEY,1915,Envigado,Daniel Quitero
3165,ACH43,KALLEY,1543,Bello,Anibal Gaviria
1874,ACH43,RICO,1938,Caldas,Luis Perez
4485,ACH01,RICO,372,Sabaneta,Luis Perez
4547,ACH01,KALLEY,863,Sabaneta,Federico Gutierrez
9389,ACH43,KALLEY,1730,Sabaneta,Sergio Fajardo
9279,ACH01,RICO,1406,Envigado,Daniel Quitero
6844,ACH22,SONY,626,Caldas,Luis Perez
2973,ACH22,SONY,146,Envigado,Luis Perez
8707,ACH22,RICO,1468,Medellín,Federico Gutierrez
2906,ACH01,KALLEY,1018,Envigado,Luis Perez
6750,ACH01,KALLEY,493,Bello,Federico Gutierrez
8782,ACH01,RICO,1161,Medellín,Daniel Quitero
4312,ACH01,SONY,1771,Envigado,Luis Perez
3057,ACH43,RICO,1944,Sabaneta,Luis Perez
4922,ACH22,SONY,754,Sabaneta,Daniel Quitero
1740,ACH01,RICO,1272,Envigado,Luis Perez
5283,ACH43,KALLEY,1898,Bello,Sergio Fajardo
8224,ACH43,KALLEY,1197,Medellín,Daniel Quitero
3366,ACH22,SONY,1464,Medellín,Sergio Fajardo
7148,ACH01,SONY,1647,Caldas,Anibal Gaviria
5529,ACH01,SONY,958,Sabaneta,Anibal Gaviria
2518,ACH01,RICO,402,Envigado,Federico Gutierrez
7538,ACH01,RICO,1918,Medellín,Sergio Fajardo
4846,ACH01,SONY,1227,Bello,Daniel Quitero
9320,ACH43,KALLEY,1221,Envigado,Daniel Quitero
8764,ACH43,KALLEY,1950,Medellín,Federico Gutierrez
3642,ACH22,KALLEY,1235,Medellín,Anibal Gaviria
8093,ACH01,KALLEY,1494,Medellín,Daniel Quitero
1426,ACH01,KALLEY,1254,Caldas,Sergio Fajardo
256,ACH22,SONY,814,Medellín,Federico Gutierrez
6232,ACH22,KALLEY,835,Envigado,Luis Perez
3301,ACH43,KALLEY,571,Sabaneta,Daniel Quitero
5472,ACH43,KALLEY,500,Bello,Anibal Gaviria
427,ACH01,RICO,585,Sabaneta,Sergio Fajardo
4278,ACH43,SONY,1251,Caldas,Daniel Quitero
6366,ACH01,KALLEY,130,Medellín,Federico Gutierrez
9670,ACH43,RICO,1605,Envigado,Daniel Quitero
3866,ACH01,KALLEY,1369,Envigado,Luis Perez
8859,ACH43,SONY,672,Envigado,Federico Gutierrez
2664,ACH22,RICO,1229,Envigado,Luis Perez
9884,ACH43,RICO,254,Medellín,Daniel Quitero
1089,ACH22,KALLEY,159,Sabaneta,Sergio Fajardo
104,ACH01,SONY,532,Envigado,Luis Perez
3388,ACH01,SONY,326,Envigado,Luis Perez
7359,ACH01,RICO,368,Sabaneta,Daniel Quitero
5644,ACH01,RICO,1801,Caldas,Federico Gutierrez
7039,ACH43,KALLEY,199,Medellín,Anibal Gaviria
9612,ACH43,SONY,700,Medellín,Luis Perez
4345,ACH43,SONY,168,Bello,Sergio Fajardo
9004,ACH22,RICO,300,Caldas,Daniel Quitero
9780,ACH22,KALLEY,469,Bello,Daniel Quitero
817,ACH01,RICO,737,Caldas,Luis Perez
2922,ACH43,KALLEY,1876,Medellín,Luis Perez
4853,ACH22,SONY,235,Sabaneta,Daniel Quitero
45,ACH43,KALLEY,1328,Envigado,Anibal Gaviria
4795,ACH22,RICO,539,Sabaneta,Daniel Quitero
9989,ACH43,SONY,1215,Bello,Anibal Gaviria
8368,ACH43,RICO,1647,Sabaneta,Federico Gutierrez
2715,ACH43,SONY,1030,Bello,Luis Perez
8258,ACH22,RICO,965,Caldas,Daniel Quitero
6415,ACH43,RICO,1119,Bello,Sergio Fajardo
7503,ACH43,RICO,790,Caldas,Federico Gutierrez
7924,ACH01,KALLEY,2000,Bello,Daniel Quitero
2563,ACH43,SONY,540,Bello,Sergio Fajardo
4550,ACH22,SONY,118,Medellín,Daniel Quitero
3442,ACH01,RICO,1640,Sabaneta,Federico Gutierrez
2858,ACH22,RICO,1482,Bello,Anibal Gaviria
4483,ACH01,SONY,1103,Medellín,Sergio Fajardo
4284,ACH43,SONY,389,Caldas,Sergio Fajardo
4490,ACH01,RICO,724,Bello,Daniel Quitero
3235,ACH22,RICO,277,Medellín,Anibal Gaviria
7960,ACH43,KALLEY,628,Bello,Federico Gutierrez
6320,ACH22,SONY,693,Sabaneta,Federico Gutierrez
508,ACH22,KALLEY,1093,Sabaneta,Luis Perez
2417,ACH22,KALLEY,1232,Envigado,Sergio Fajardo
260,ACH43,SONY,1928,Envigado,Daniel Quitero
1158,ACH43,SONY,1126,Sabaneta,Daniel Quitero
4256,ACH43,KALLEY,1037,Bello,Daniel Quitero
5096,ACH01,KALLEY,1572,Bello,Daniel Quitero
7394,ACH43,RICO,166,Envigado,Daniel Quitero
7057,ACH01,KALLEY,1656,Sabaneta,Anibal Gaviria
2613,ACH22,RICO,1810,Caldas,Sergio Fajardo
8204,ACH01,SONY,1047,Caldas,Anibal Gaviria
3324,ACH01,KALLEY,1121,Sabaneta,Daniel Quitero
7494,ACH01,RICO,1076,Sabaneta,Daniel Quitero
4978,ACH01,KALLEY,969,Caldas,Daniel Quitero
8025,ACH22,KALLEY,282,Envigado,Daniel Quitero
2799,ACH22,RICO,1588,Caldas,Federico Gutierrez
9836,ACH01,RICO,1580,Sabaneta,Daniel Quitero
3816,ACH01,SONY,1161,Envigado,Sergio Fajardo
5383,ACH43,RICO,461,Envigado,Federico Gutierrez
7127,ACH01,KALLEY,1775,Medellín,Anibal Gaviria
1524,ACH43,SONY,1485,Caldas,Daniel Quitero
9474,ACH43,SONY,1690,Envigado,Sergio Fajardo
9832,ACH43,RICO,1838,Sabaneta,Anibal Gaviria
9702,ACH22,KALLEY,1562,Bello,Sergio Fajardo
2936,ACH22,KALLEY,1199,Medellín,Anibal Gaviria
9513,ACH01,SONY,291,Sabaneta,Federico Gutierrez
8391,ACH43,SONY,1846,Bello,Daniel Quitero
3824,ACH01,KALLEY,532,Bello,Federico Gutierrez
4028,ACH01,KALLEY,513,Caldas,Daniel Quitero
6161,ACH43,SONY,738,Envigado,Federico Gutierrez
6147,ACH01,KALLEY,1845,Envigado,Luis Perez
8212,ACH43,SONY,1156,Caldas,Daniel Quitero
6617,ACH01,RICO,1530,Sabaneta,Federico Gutierrez
174,ACH01,SONY,852,Sabaneta,Sergio Fajardo
4185,ACH43,RICO,1212,Sabaneta,Federico Gutierrez
260,ACH22,KALLEY,341,Caldas,Luis Perez
9867,ACH01,SONY,1467,Caldas,Anibal Gaviria
9209,ACH43,SONY,1602,Bello,Daniel Quitero
7017,ACH22,KALLEY,878,Medellín,Luis Perez
3535,ACH22,RICO,1632,Envigado,Federico Gutierrez
5434,ACH22,RICO,1138,Envigado,Sergio Fajardo
165,ACH01,SONY,498,Sabaneta,Sergio Fajardo
5581,ACH43,SONY,957,Caldas,Sergio Fajardo
3637,ACH43,RICO,1945,Sabaneta,Sergio Fajardo
8097,ACH01,RICO,1388,Bello,Sergio Fajardo
2460,ACH22,SONY,984,Caldas,Federico Gutierrez
4827,ACH43,KALLEY,349,Bello,Daniel Quitero
3875,ACH43,SONY,1388,Sabaneta,Federico Gutierrez
2482,ACH22,RICO,111,Bello,Sergio Fajardo
6249,ACH22,KALLEY,904,Bello,Luis Perez
1661,ACH22,KALLEY,1671,Medellín,Sergio Fajardo
2315,ACH01,SONY,1472,Medellín,Luis Perez
9503,ACH01,RICO,1821,Sabaneta,Federico Gutierrez
9704,ACH22,KALLEY,877,Sabaneta,Luis Perez
2165,ACH22,SONY,243,Medellín,Sergio Fajardo
5378,ACH01,RICO,1706,Caldas,Sergio Fajardo
5828,ACH43,KALLEY,473,Bello,Anibal Gaviria
8614,ACH22,KALLEY,1441,Caldas,Sergio Fajardo
650,ACH43,RICO,579,Sabaneta,Luis Perez
1492,ACH01,SONY,407,Caldas,Federico Gutierrez
1352,ACH01,SONY,476,Medellín,Daniel Quitero
5801,ACH01,RICO,1951,Medellín,Daniel Quitero
9203,ACH01,SONY,557,Envigado,Sergio Fajardo
663,ACH43,RICO,336,Envigado,Luis Perez
749,ACH22,KALLEY,372,Envigado,Luis Perez
8044,ACH01,KALLEY,1853,Envigado,Daniel Quitero
8898,ACH01,SONY,1570,Bello,Anibal Gaviria
4814,ACH43,RICO,1803,Envigado,Anibal Gaviria
9171,ACH22,SONY,109,Caldas,Federico Gutierrez
9773,ACH43,KALLEY,1432,Medellín,Federico Gutierrez
3475,ACH01,KALLEY,923,Bello,Daniel Quitero
5523,ACH22,KALLEY,1458,Caldas,Anibal Gaviria
1113,ACH43,RICO,1481,Bello,Federico Gutierrez
9027,ACH43,SONY,1422,Sabaneta,Anibal Gaviria
3224,ACH01,RICO,1262,Medellín,Sergio Fajardo
99,ACH22,SONY,840,Sabaneta,Anibal Gaviria
730,ACH43,RICO,1552,Envigado,Daniel Quitero
948,ACH22,KALLEY,1537,Caldas,Federico Gutierrez
9993,ACH01,SONY,874,Envigado,Daniel Quitero
1968,ACH43,RICO,1173,Envigado,Anibal Gaviria
7746,ACH01,KALLEY,806,Caldas,Sergio Fajardo
9414,ACH43,KALLEY,1183,Sabaneta,Daniel Quitero
5417,ACH43,SONY,721,Caldas,Luis Perez
7362,ACH43,RICO,631,Envigado,Federico Gutierrez
